longitude,latitude,result_1990,result_1991,result_1992,result_1993,result_1994,result_1995,result_1996,result_1997,result_1998,result_1999,result_2000,result_2001,result_2002,result_2003,result_2004,result_2005,result_2006,result_2007,result_2008,result_2009,result_2010,result_2011,result_2012,result_2013,result_2014,result_2015,result_2016,result_2017,result_2018,result_2019,result_2020
115,28,4460525.97,4545088.326,4629650.681,4714213.037,4798775.392,4883337.748,4962613.49,5041889.232,5121164.975,5200440.717,3053783.0,3087720.0,3117628.0,3139616.0,3170243.0,3188006.0,3221178.0,3244131.0,3266345.0,3292657.0,3321178.0,3347234.0,3366093.0,3391026.0,3417343.0,3443843.0,3464322.0,3488339.0,3508165.0,3525504.0,3544361.0
116,28,3592093.632,3624448.861,3656804.091,3689159.32,3721514.55,3753869.779,3776122.642,3798375.506,3820628.369,3842881.233,8112626.0,8223413.0,8348396.0,8460699.0,8572484.0,8684289.0,8792062.0,8898529.0,9009463.0,9129316.0,9235384.0,9351008.0,9460226.0,9563658.0,9680244.0,9784308.0,9878715.0,9982276.0,10081452.0,10177266.0,10267279.0
117,28,2714947.622,2741005.07,2767062.518,2793119.967,2819177.415,2845234.863,2861174.026,2877113.188,2893052.351,2908991.513,5138740.0,5198364.0,5247879.0,5311195.0,5361367.0,5407402.0,5454550.0,5502007.0,5540326.0,5595022.0,5641431.0,5684524.0,5729467.0,5767225.0,5806373.0,5854672.0,5891395.0,5927712.0,5959900.0,5993063.0,6020407.0
118,28,2573529.44,2571730.617,2569931.794,2568132.971,2566334.148,2564535.325,2556064.636,2547593.946,2539123.257,2530652.567,4465713.0,4508825.0,4542542.0,4576866.0,4615215.0,4653664.0,4684253.0,4717065.0,4754344.0,4790493.0,4825156.0,4857139.0,4892797.0,4922917.0,4953316.0,4978793.0,5004966.0,5030033.0,5053779.0,5074272.0,5092584.0
119,28,1851272.802,1835258.892,1819244.982,1803231.071,1787217.161,1771203.251,1758251.411,1745299.572,1732347.732,1719395.893,2568469.0,2560844.0,2556464.0,2547472.0,2547621.0,2537135.0,2532969.0,2530659.0,2517046.0,2514822.0,2506968.0,2494501.0,2485094.0,2478078.0,2473009.0,2461940.0,2454049.0,2444481.0,2435567.0,2421518.0,2408399.0
120,28,4001507.43,4083638.193,4165768.956,4247899.719,4330030.482,4412161.245,4492076.241,4571991.236,4651906.232,4731821.227,3337677.0,3369203.0,3395292.0,3415485.0,3435823.0,3464417.0,3489858.0,3514438.0,3536795.0,3562514.0,3581411.0,3604662.0,3626925.0,3646168.0,3666735.0,3687564.0,3707097.0,3725223.0,3741043.0,3757072.0,3770970.0
121,28,3417524.079,3475250.43,3532976.781,3590703.133,3648429.484,3706155.835,3758148.884,3810141.932,3862134.981,3914128.029,8501140.0,8623894.0,8729977.0,8838317.0,8952901.0,9097677.0,9193165.0,9308229.0,9407278.0,9499436.0,9605616.0,9722076.0,9832593.0,9937665.0,10055266.0,10166259.0,10268992.0,10374099.0,10477937.0,10579180.0,10672670.0
122,28,0,0,0,0,0,0,0,0,0,0,549697.0,550702.0,565427.0,561684.0,580325.0,599814.0,582618.0,591932.0,603003.0,601222.0,622010.0,614332.0,642967.0,638730.0,646641.0,632572.0,646711.0,651353.0,658200.0,658937.0,662613.0
81,29,0,0,0,0,0,0,0,0,0,0,13.0,8.0,8.0,9.0,9.0,9.0,10.0,8.0,12.0,12.0,9.0,11.0,11.0,10.0,15.0,23.0,22.0,22.0,25.0,26.0,25.0
82,29,469.4391757,460.0592422,450.6793087,441.2993753,431.9194418,422.5395083,413.6314019,404.7232955,395.8151891,386.9070827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,29,3813.547831,3735.672695,3657.797558,3579.922422,3502.047285,3424.172149,3348.5071,3272.84205,3197.177001,3121.511951,3400.0,3191.0,3293.0,3318.0,3356.0,3309.0,3085.0,3158.0,3212.0,3223.0,2957.0,3139.0,3029.0,3014.0,3225.0,3049.0,3008.0,3016.0,3048.0,3061.0,3082.0
84,29,7073.682987,7175.981169,7278.279351,7380.577533,7482.875715,7585.173897,7688.466171,7791.758445,7895.050718,7998.342992,9875.0,9724.0,9632.0,8978.0,8944.0,9023.0,9484.0,9589.0,9759.0,9871.0,9843.0,9799.0,9905.0,9945.0,10277.0,10552.0,10716.0,10801.0,10848.0,10923.0,10986.0
85,29,9663.856338,9901.810144,10139.76395,10377.71776,10615.67156,10853.62537,11084.14994,11314.67451,11545.19909,11775.72366,14111.0,14728.0,15275.0,15418.0,15629.0,15776.0,15942.0,16039.0,16067.0,16182.0,16298.0,16626.0,16706.0,16886.0,16856.0,17383.0,17552.0,17697.0,17826.0,17936.0,18029.0
86,29,15704.7322,16041.9688,16379.2054,16716.44199,17053.67859,17390.91519,17706.4872,18022.05921,18337.63123,18653.20324,13892.0,13310.0,13011.0,13305.0,13628.0,13636.0,13743.0,13832.0,13990.0,14087.0,14059.0,14354.0,14348.0,14359.0,14814.0,14822.0,14966.0,15098.0,15181.0,15331.0,15381.0
87,29,37663.74357,38395.59029,39127.43701,39859.28374,40591.13046,41322.97718,41987.83888,42652.70059,43317.56229,43982.424,43011.0,43873.0,44395.0,44113.0,44485.0,44950.0,45414.0,45723.0,46174.0,46632.0,46969.0,47703.0,48008.0,48639.0,48717.0,48483.0,48861.0,49175.0,49630.0,49684.0,50023.0
88,29,87809.18037,89868.41813,91927.65588,93986.89364,96046.13139,98105.36915,100085.6074,102065.8456,104046.0838,106026.322,107420.0,108228.0,111513.0,113082.0,113536.0,114630.0,117112.0,117698.0,118740.0,118431.0,120537.0,120617.0,122244.0,123307.0,122804.0,121785.0,122617.0,123445.0,124030.0,125125.0,125820.0
89,29,119122.258,121072.7868,123023.3157,124973.8445,126924.3734,128874.9022,130590.8214,132306.7405,134022.6597,135738.5788,262155.0,268959.0,271341.0,274680.0,276405.0,279324.0,282109.0,284412.0,286846.0,289038.0,293270.0,294581.0,297777.0,299779.0,301274.0,302574.0,304712.0,306669.0,308527.0,310347.0,311838.0
90,29,118881.8722,119889.9985,120898.1247,121906.251,122914.3772,123922.5035,124590.3942,125258.2849,125926.1757,126594.0664,123725.0,123880.0,125436.0,126227.0,128078.0,129258.0,130424.0,131741.0,133427.0,134881.0,135167.0,137567.0,137896.0,139928.0,140982.0,143558.0,144415.0,145756.0,146988.0,148375.0,149484.0
91,29,280005.1725,290049.5878,300094.0032,310138.4185,320182.8339,330227.2492,341534.0121,352840.7751,364147.538,375454.301,591159.0,603829.0,611664.0,622622.0,630745.0,639237.0,647916.0,656118.0,664795.0,673900.0,682536.0,690883.0,700145.0,708392.0,716574.0,723820.0,732222.0,740209.0,748183.0,756036.0,763295.0
92,29,47100.47159,47855.07179,48609.67198,49364.27218,50118.87237,50873.47257,51525.187,52176.90142,52828.61585,53480.33027,175498.0,175013.0,176732.0,176818.0,177950.0,179563.0,180301.0,181506.0,181716.0,182769.0,183765.0,185243.0,185630.0,186713.0,188038.0,190155.0,190710.0,191418.0,192184.0,192730.0,193189.0
93,29,23036.33461,23602.26925,24168.20389,24734.13853,25300.07317,25866.00781,26415.0969,26964.186,27513.27509,28062.36419,40257.0,45077.0,44930.0,46066.0,46721.0,46882.0,47841.0,48239.0,49167.0,49679.0,50875.0,50337.0,51896.0,52287.0,52229.0,51214.0,52934.0,53387.0,54092.0,54848.0,55586.0
94,29,22440.30494,23065.27182,23690.2387,24315.20558,24940.17246,25565.13934,26190.94138,26816.74341,27442.54545,28068.34748,76954.0,78271.0,81093.0,83331.0,84571.0,86080.0,88028.0,89779.0,91802.0,93703.0,95856.0,97803.0,100377.0,102429.0,104272.0,105752.0,107701.0,109588.0,111265.0,113188.0,115042.0
95,29,11029.24926,11206.58693,11383.92461,11561.26228,11738.59996,11915.93763,12069.95333,12223.96903,12377.98474,12532.00044,20953.0,20905.0,21205.0,21658.0,22547.0,23424.0,23527.0,24112.0,24415.0,24691.0,25076.0,25738.0,25407.0,26013.0,26448.0,26624.0,26994.0,27526.0,28042.0,28507.0,28868.0
96,29,13309.02495,13510.38059,13711.73623,13913.09187,14114.44751,14315.80315,14486.19036,14656.57757,14826.96477,14997.35198,19081.0,18809.0,19148.0,19598.0,20981.0,21540.0,21969.0,22845.0,22945.0,23299.0,23723.0,24010.0,24377.0,24784.0,25213.0,25588.0,26005.0,26486.0,26944.0,27400.0,27889.0
97,29,21155.97671,21549.98349,21943.99027,22337.99705,22732.00383,23126.01061,23479.6194,23833.22819,24186.83697,24540.44576,30037.0,29883.0,30602.0,30921.0,31201.0,31458.0,32075.0,32090.0,32778.0,33258.0,33563.0,33904.0,34158.0,34578.0,34582.0,35476.0,35933.0,36250.0,36599.0,36840.0,37220.0
98,29,50720.99416,51455.37227,52189.75039,52924.1285,53658.50662,54392.88473,55003.07569,55613.26665,56223.45761,56833.64857,60297.0,60953.0,61155.0,61805.0,62684.0,63897.0,64428.0,65294.0,65343.0,65642.0,66392.0,69034.0,69566.0,70537.0,70572.0,68980.0,69848.0,70592.0,70937.0,71578.0,72025.0
99,29,51689.73127,52006.42227,52323.11328,52639.80428,52956.49529,53273.18629,53455.00521,53636.82412,53818.64304,54000.46195,96611.0,96423.0,97659.0,99846.0,101772.0,102877.0,104530.0,105955.0,107211.0,109318.0,110422.0,111984.0,113359.0,114944.0,116830.0,117948.0,119461.0,120709.0,122316.0,123581.0,124725.0
100,29,40671.23403,41241.15564,41811.07725,42380.99885,42950.92046,43520.84207,43989.16999,44457.49791,44925.82584,45394.15376,73279.0,77658.0,79368.0,80620.0,82546.0,83520.0,84564.0,86498.0,88856.0,90368.0,93696.0,95260.0,97411.0,98758.0,99808.0,101125.0,102939.0,104801.0,106249.0,108219.0,109636.0
101,29,87697.23994,89016.57424,90335.90853,91655.24283,92974.57712,94293.91142,95407.35272,96520.79402,97634.23532,98747.67662,64172.0,68568.0,68911.0,70503.0,71188.0,72109.0,73066.0,74348.0,74834.0,76004.0,76421.0,77107.0,78577.0,79516.0,81116.0,83206.0,84774.0,85950.0,87275.0,88633.0,89919.0
102,29,838208.1038,843129.7372,848051.3707,852973.0041,857894.6376,862816.271,875260.4873,887704.7036,900148.9198,912593.1361,384416.0,386133.0,391250.0,384931.0,390548.0,396139.0,401748.0,403795.0,405474.0,408322.0,411868.0,413007.0,415007.0,417640.0,421825.0,425685.0,428486.0,430140.0,431932.0,433676.0,435038.0
103,29,3013952.031,2868299.053,2722646.074,2576993.096,2431340.117,2285687.139,2460135.753,2634584.367,2809032.981,2983481.595,2872414.0,2867477.0,2862686.0,2850279.0,2854278.0,2835582.0,2827509.0,2811874.0,2798618.0,2793934.0,2786165.0,2759206.0,2763562.0,2748491.0,2731860.0,2721733.0,2708865.0,2692965.0,2675332.0,2658557.0,2639106.0
104,29,5880012.088,5910768.82,5941525.551,5972282.283,6003039.014,6033795.746,6047107.472,6060419.197,6073730.923,6087042.648,6809545.0,6767280.0,6717600.0,6672175.0,6618603.0,6568304.0,6511668.0,6466558.0,6404692.0,6358953.0,6299517.0,6262564.0,6208761.0,6160627.0,6101340.0,6055653.0,5992645.0,5935007.0,5872475.0,5813046.0,5747640.0
105,29,7115523.811,7091750.699,7067977.588,7044204.476,7020431.365,6996658.253,6963262.746,6929867.239,6896471.733,6863076.226,10915371.0,10794428.0,10668349.0,10542947.0,10411938.0,10284595.0,10145691.0,10011159.0,9874713.0,9744800.0,9614642.0,9478286.0,9344671.0,9215669.0,9090500.0,8960444.0,8830376.0,8700536.0,8567179.0,8435058.0,8299012.0
106,29,7410931.174,7525091.232,7639251.291,7753411.349,7867571.408,7981731.466,8081458.905,8181186.343,8280913.782,8380641.22,15287691.0,15211552.0,15128162.0,15033966.0,14937809.0,14840174.0,14748274.0,14658665.0,14547905.0,14426725.0,14326900.0,14217156.0,14110521.0,13987317.0,13882068.0,13771650.0,13648685.0,13527519.0,13396151.0,13267492.0,13128754.0
107,29,2534144.526,2559034.931,2583925.336,2608815.742,2633706.147,2658596.552,2676476.755,2694356.958,2712237.161,2730117.364,6865882.0,6849862.0,6807648.0,6768484.0,6719566.0,6677809.0,6644722.0,6582100.0,6543687.0,6504758.0,6451001.0,6403593.0,6361892.0,6318027.0,6258020.0,6202350.0,6151477.0,6094005.0,6039320.0,5976417.0,5914100.0
108,29,1607996.769,1619093.911,1630191.052,1641288.194,1652385.335,1663482.477,1669955.482,1676428.487,1682901.491,1689374.496,2392281.0,2375080.0,2360375.0,2346378.0,2331170.0,2311410.0,2296946.0,2276513.0,2257911.0,2245424.0,2227911.0,2212651.0,2196367.0,2179219.0,2165370.0,2152987.0,2134005.0,2114617.0,2094788.0,2074084.0,2052003.0
109,29,1425206.511,1438525.866,1451845.221,1465164.576,1478483.931,1491803.286,1501332.145,1510861.005,1520389.864,1529918.724,2472166.0,2459188.0,2442580.0,2422443.0,2398583.0,2377631.0,2355757.0,2339444.0,2319962.0,2295609.0,2276064.0,2250174.0,2230412.0,2207027.0,2184209.0,2164147.0,2144081.0,2120034.0,2094462.0,2068680.0,2042621.0
110,29,1524089.011,1533050.126,1542011.241,1550972.357,1559933.472,1568894.587,1573417.38,1577940.173,1582462.966,1586985.759,1839374.0,1834243.0,1829942.0,1824427.0,1817021.0,1812647.0,1808004.0,1803465.0,1796017.0,1786061.0,1778831.0,1772764.0,1760933.0,1753124.0,1745435.0,1735647.0,1727772.0,1718409.0,1708476.0,1697867.0,1686047.0
111,29,3231091.525,3244044.572,3256997.62,3269950.667,3282903.715,3295856.762,3299178.437,3302500.111,3305821.786,3309143.46,2564940.0,2562730.0,2555473.0,2546298.0,2546202.0,2550049.0,2536898.0,2530078.0,2533672.0,2531336.0,2519098.0,2519910.0,2511434.0,2506633.0,2495637.0,2482212.0,2472808.0,2462212.0,2451059.0,2438275.0,2424830.0
112,29,4417277.724,4428938.769,4440599.814,4452260.86,4463921.905,4475582.95,4474127.228,4472671.505,4471215.783,4469760.06,7025520.0,7021730.0,7025743.0,7031344.0,7012249.0,6971867.0,6958167.0,6936063.0,6908063.0,6885726.0,6857880.0,6815002.0,6795418.0,6767299.0,6737617.0,6706980.0,6676462.0,6638595.0,6604943.0,6562177.0,6517730.0
113,29,3158866.071,3209392.351,3259918.63,3310444.91,3360971.189,3411497.469,3457192.613,3502887.757,3548582.902,3594278.046,5810639.0,5822184.0,5813092.0,5808774.0,5808867.0,5810363.0,5825743.0,5823677.0,5832354.0,5840223.0,5848569.0,5852032.0,5850697.0,5851702.0,5852960.0,5864042.0,5860386.0,5856159.0,5847771.0,5842001.0,5829938.0
114,29,1929030.374,1955574.131,1982117.888,2008661.646,2035205.403,2061749.16,2083915.876,2106082.592,2128249.307,2150416.023,4149307.0,4126497.0,4098486.0,4064915.0,4037703.0,4007144.0,3984745.0,3958740.0,3926482.0,3893696.0,3860172.0,3827921.0,3792393.0,3760467.0,3727910.0,3694280.0,3660643.0,3627536.0,3591958.0,3554154.0,3515679.0
115,29,2754833.118,2789847.486,2824861.854,2859876.222,2894890.59,2929904.958,2958284.325,2986663.691,3015043.058,3043422.424,2763853.0,2757082.0,2752657.0,2753392.0,2750323.0,2754609.0,2744862.0,2728307.0,2742638.0,2741095.0,2745243.0,2737754.0,2736852.0,2728930.0,2713565.0,2700430.0,2691666.0,2680894.0,2671978.0,2663034.0,2650851.0
116,29,2541111.425,2567441.282,2593771.139,2620100.997,2646430.854,2672760.711,2692538.873,2712317.035,2732095.197,2751873.359,5432917.0,5449913.0,5464280.0,5479594.0,5484065.0,5496947.0,5504390.0,5513797.0,5519004.0,5510616.0,5525634.0,5527653.0,5537782.0,5547277.0,5547251.0,5551489.0,5560136.0,5557803.0,5554459.0,5552735.0,5544904.0
117,29,1761693.866,1775855.817,1790017.768,1804179.719,1818341.67,1832503.621,1841897.545,1851291.47,1860685.394,1870079.319,2691682.0,2712555.0,2726017.0,2738662.0,2761583.0,2779745.0,2799744.0,2823315.0,2836368.0,2842655.0,2860503.0,2877053.0,2902558.0,2927323.0,2939514.0,2952888.0,2973523.0,2987893.0,3000942.0,3013318.0,3024030.0
118,29,1710004.335,1702459.969,1694915.604,1687371.238,1679826.873,1672282.507,1660819.447,1649356.387,1637893.328,1626430.268,2156803.0,2161496.0,2164897.0,2169498.0,2172925.0,2175347.0,2180460.0,2185252.0,2184868.0,2181252.0,2182950.0,2185477.0,2182158.0,2182545.0,2184186.0,2183205.0,2182071.0,2180068.0,2177212.0,2173353.0,2168034.0
119,29,3110354.69,3084076.804,3057798.918,3031521.031,3005243.145,2978965.259,2971211.536,2963457.813,2955704.089,2947950.366,2252397.0,2287709.0,2324160.0,2364155.0,2395390.0,2421622.0,2453492.0,2482745.0,2525036.0,2560227.0,2604852.0,2640029.0,2678097.0,2715889.0,2744447.0,2784713.0,2821650.0,2855964.0,2888707.0,2924667.0,2956286.0
120,29,4325706.013,4362152.511,4398599.009,4435045.508,4471492.006,4507938.504,4536701.724,4565464.944,4594228.164,4622991.384,6768124.0,6872790.0,6975492.0,7094376.0,7211813.0,7324689.0,7430863.0,7541109.0,7660849.0,7771418.0,7881317.0,7995222.0,8113345.0,8237503.0,8358644.0,8469895.0,8580453.0,8694873.0,8808340.0,8915736.0,9020139.0
121,29,3766399.38,3798884.159,3831368.937,3863853.716,3896338.494,3928823.273,3954723.073,3980622.873,4006522.674,4032422.474,6584194.0,6716234.0,6834118.0,6951474.0,7095071.0,7228856.0,7367259.0,7495160.0,7621295.0,7773092.0,7912120.0,8051076.0,8182992.0,8311754.0,8447479.0,8587060.0,8727367.0,8864047.0,8996155.0,9134776.0,9263731.0
122,29,486653.4638,500287.9281,513922.3923,527556.8566,541191.3208,554825.7851,568899.8286,582973.8721,597047.9156,611121.9591,3817431.0,3883792.0,3947332.0,4014620.0,4102976.0,4188938.0,4265736.0,4359155.0,4429210.0,4528548.0,4604580.0,4690367.0,4798536.0,4888469.0,4988701.0,5069927.0,5169026.0,5263836.0,5363408.0,5463942.0,5552837.0
123,29,0,0,0,0,0,0,0,0,0,0,16.0,15.0,11.0,10.0,9.0,3.0,8.0,5.0,7.0,7.0,4.0,79.0,87.0,88.0,42.0,14.0,22.0,24.0,25.0,26.0,18.0
79,30,338.2506814,346.0458401,353.8409988,361.6361574,369.4313161,377.2264748,384.8644073,392.5023398,400.1402723,407.7782048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
80,30,2693.943111,2745.852897,2797.762684,2849.67247,2901.582257,2953.492043,3001.56908,3049.646118,3097.723155,3145.800193,79.0,30.0,32.0,32.0,52.0,35.0,37.0,129.0,115.0,97.0,102.0,94.0,100.0,88.0,94.0,122.0,119.0,125.0,118.0,125.0,134.0
81,30,4425.201607,4489.295299,4553.388992,4617.482684,4681.576377,4745.670069,4800.517667,4855.365265,4910.212864,4965.060462,8980.0,9205.0,9418.0,9639.0,9931.0,10138.0,10430.0,10634.0,10979.0,11127.0,11366.0,11546.0,11743.0,12076.0,12154.0,12472.0,12649.0,12898.0,13142.0,13351.0,13592.0
82,30,4861.508313,4791.92034,4722.332367,4652.744394,4583.156421,4513.568448,4444.016737,4374.465025,4304.913314,4235.361602,2239.0,2150.0,2153.0,2187.0,2259.0,2307.0,2246.0,2294.0,2203.0,2303.0,2316.0,2395.0,2468.0,2412.0,2607.0,2581.0,2671.0,2701.0,2725.0,2784.0,2809.0
83,30,5331.034464,5206.046619,5081.058774,4956.070929,4831.083084,4706.095239,4584.294225,4462.493212,4340.692198,4218.891185,7298.0,8433.0,8231.0,8307.0,8345.0,8558.0,8553.0,8594.0,8628.0,8650.0,9151.0,8929.0,9359.0,9210.0,9080.0,8773.0,8852.0,8925.0,8983.0,9038.0,9080.0
84,30,5292.531148,5243.579712,5194.628277,5145.676841,5096.725406,5047.77397,5000.20013,4952.626291,4905.052451,4857.478612,4370.0,4257.0,3763.0,4545.0,4701.0,4708.0,4715.0,4698.0,4823.0,4947.0,4945.0,4998.0,4991.0,4977.0,4990.0,5026.0,5019.0,5066.0,5112.0,5071.0,5099.0
85,30,5605.0798,5738.436315,5871.792831,6005.149346,6138.505862,6271.862377,6399.778476,6527.694575,6655.610675,6783.526774,6042.0,6834.0,6707.0,6769.0,6848.0,7003.0,7168.0,7425.0,7379.0,7583.0,8068.0,8342.0,8633.0,8825.0,8875.0,8862.0,9132.0,9290.0,9405.0,9526.0,9674.0
86,30,11792.28443,12035.0157,12277.74696,12520.47823,12763.20949,13005.94076,13230.0365,13454.13223,13678.22797,13902.3237,7858.0,8373.0,8828.0,9024.0,9147.0,9199.0,9221.0,9122.0,9367.0,9404.0,9894.0,9784.0,10044.0,10236.0,10154.0,9928.0,10196.0,10255.0,10451.0,10446.0,10562.0
87,30,13679.00775,13936.64546,14194.28317,14451.92088,14709.55859,14967.1963,15199.56409,15431.93188,15664.29966,15896.66745,9019.0,8904.0,8808.0,8918.0,9071.0,9620.0,9735.0,9925.0,10058.0,10219.0,10020.0,10337.0,10422.0,10442.0,10684.0,11310.0,11325.0,11525.0,11721.0,11836.0,11957.0
88,30,12795.15074,13057.79085,13320.43097,13583.07108,13845.7112,14108.35131,14351.67853,14595.00574,14838.33296,15081.66017,11442.0,12806.0,11677.0,11897.0,12135.0,11874.0,12175.0,12493.0,13044.0,13087.0,13503.0,13469.0,14123.0,14010.0,14023.0,14203.0,14483.0,14555.0,14793.0,14944.0,15084.0
89,30,25169.97592,25611.76733,26053.55875,26495.35016,26937.14158,27378.93299,27769.79514,28160.6573,28551.51945,28942.38161,15118.0,17127.0,17380.0,17548.0,17327.0,17594.0,17911.0,18361.0,18688.0,19036.0,19786.0,19201.0,20220.0,19937.0,20479.0,20062.0,20431.0,20800.0,21123.0,21492.0,21831.0
90,30,28268.78236,28570.52055,28872.25873,29173.99692,29475.7351,29777.47329,30009.19578,30240.91827,30472.64075,30704.36324,12494.0,11792.0,11933.0,12225.0,13209.0,13609.0,14007.0,14506.0,14781.0,14961.0,15832.0,15654.0,15877.0,16311.0,16660.0,16551.0,16656.0,16949.0,17245.0,17549.0,17808.0
91,30,70158.59455,71180.54981,72202.50507,73224.46033,74246.41559,75268.37085,76137.25579,77006.14073,77875.02567,78743.91061,60041.0,61023.0,63258.0,62433.0,62851.0,63874.0,64813.0,65850.0,66903.0,66766.0,67713.0,69509.0,70499.0,71664.0,73127.0,75470.0,76695.0,77920.0,78883.0,79859.0,80873.0
92,30,25322.26314,25873.64491,26425.02667,26976.40844,27527.7902,28079.17197,28607.69344,29136.21491,29664.73638,30193.25785,40798.0,39813.0,40273.0,41677.0,41785.0,42565.0,43651.0,44013.0,45618.0,47907.0,48578.0,49098.0,49793.0,50567.0,51124.0,53091.0,53689.0,54842.0,55749.0,56811.0,57643.0
93,30,16432.76538,16846.60886,17260.45234,17674.29583,18088.13931,18501.98279,18905.28388,19308.58497,19711.88605,20115.18714,29519.0,28034.0,28407.0,29048.0,30543.0,31079.0,31810.0,33237.0,33834.0,34588.0,35402.0,36536.0,36942.0,37843.0,38844.0,40244.0,40727.0,41611.0,42364.0,43099.0,43882.0
94,30,22833.71937,23336.44753,23839.17569,24341.90386,24844.63202,25347.36018,25825.20678,26303.05337,26780.89997,27258.74656,25496.0,25187.0,25187.0,25496.0,25998.0,26036.0,26430.0,26890.0,27055.0,27414.0,27189.0,27677.0,28016.0,28228.0,28904.0,31411.0,31797.0,32248.0,32677.0,33146.0,33546.0
95,30,25659.14885,26175.20018,26691.25152,27207.30285,27723.35419,28239.40552,28717.5212,29195.63688,29673.75257,30151.86825,33433.0,34480.0,35436.0,35430.0,35481.0,35951.0,36501.0,36979.0,37377.0,38594.0,39190.0,40059.0,40464.0,41002.0,41616.0,41145.0,41654.0,42169.0,42456.0,43045.0,43364.0
96,30,31763.13073,32411.67471,33060.21869,33708.76267,34357.30665,35005.85063,35605.31725,36204.78386,36804.25048,37403.71709,61034.0,62171.0,62659.0,64348.0,64341.0,64878.0,65443.0,65680.0,66840.0,67245.0,67606.0,67808.0,68898.0,69652.0,70340.0,71649.0,72536.0,73128.0,73875.0,74331.0,74983.0
97,30,48910.59318,49778.37169,50646.15019,51513.9287,52381.7072,53249.48571,54019.06724,54788.64876,55558.23029,56327.81181,57287.0,58003.0,58231.0,58874.0,59547.0,59923.0,60776.0,61479.0,61770.0,62785.0,63307.0,63437.0,64368.0,64889.0,65670.0,65113.0,65775.0,66350.0,66870.0,67446.0,67851.0
98,30,61892.7902,62837.82228,63782.85437,64727.88645,65672.91854,66617.95062,67417.11157,68216.27252,69015.43348,69814.59443,92630.0,94385.0,95481.0,96487.0,97457.0,98451.0,99194.0,99894.0,101694.0,102798.0,103788.0,102777.0,104701.0,104676.0,106234.0,109358.0,110281.0,111107.0,112223.0,112555.0,113401.0
99,30,45692.58334,45888.31712,46084.0509,46279.78467,46475.51845,46671.25223,46741.08638,46810.92053,46880.75468,46950.58883,54585.0,54516.0,55454.0,56328.0,57251.0,58358.0,59501.0,60254.0,61774.0,62127.0,63014.0,64641.0,64308.0,65799.0,66830.0,70898.0,70249.0,71317.0,72085.0,73016.0,73914.0
100,30,42447.89539,42856.08769,43264.28,43672.4723,44080.66461,44488.85691,44779.05491,45069.25291,45359.45092,45649.64892,60168.0,58922.0,60219.0,61597.0,62506.0,64686.0,66385.0,67316.0,67750.0,69265.0,68955.0,70342.0,70693.0,72402.0,74567.0,75785.0,76111.0,77295.0,78503.0,79678.0,81033.0
101,30,80414.94907,81049.97449,81684.99991,82320.02534,82955.05076,83590.07618,83998.2542,84406.43221,84814.61023,85222.78824,89038.0,91625.0,94047.0,95789.0,98281.0,100971.0,101453.0,104061.0,105269.0,108268.0,111026.0,111885.0,115585.0,116931.0,118868.0,119998.0,122280.0,124347.0,126419.0,128359.0,130277.0
102,30,314378.9202,317638.9299,320898.9397,324158.9494,327418.9592,330678.9689,333074.7346,335470.5003,337866.266,340262.0317,203929.0,206314.0,205112.0,216835.0,217536.0,216853.0,218887.0,221785.0,226807.0,228802.0,231016.0,237347.0,239127.0,243783.0,245738.0,246986.0,249457.0,253205.0,256152.0,259358.0,262521.0
103,30,4884670.521,4941091.761,4997513.0,5053934.24,5110355.479,5166776.719,5211237.858,5255698.998,5300160.137,5344621.277,2028089.0,2059404.0,2082668.0,2109594.0,2135980.0,2160145.0,2189987.0,2217193.0,2239668.0,2263959.0,2286459.0,2325192.0,2339729.0,2369175.0,2402691.0,2424343.0,2456886.0,2486480.0,2517295.0,2545094.0,2573527.0
104,30,8763449.879,8927906.12,9092362.361,9256818.603,9421274.844,9585731.085,9749670.366,9913609.647,10077548.93,10241488.21,17443140.0,17721280.0,18000490.0,18287568.0,18564172.0,18870056.0,19170116.0,19475260.0,19797750.0,20095642.0,20413052.0,20722446.0,21050398.0,21380236.0,21720510.0,22056952.0,22404226.0,22749882.0,23098398.0,23437234.0,23774556.0
105,30,6269487.799,6300053.189,6330618.578,6361183.968,6391749.357,6422314.747,6434172.595,6446030.443,6457888.29,6469746.138,8692448.0,8584356.0,8492572.0,8382890.0,8285839.0,8169398.0,8067094.0,7970263.0,7866290.0,7769931.0,7680543.0,7584740.0,7495132.0,7401945.0,7305075.0,7211610.0,7119064.0,7026029.0,6930119.0,6831221.0,6733310.0
106,30,6853170.522,6901854.619,6950538.716,6999222.813,7047906.91,7096591.007,7125198.51,7153806.014,7182413.517,7211021.021,9422222.0,9316604.0,9216722.0,9113200.0,9017505.0,8925426.0,8815437.0,8715625.0,8609905.0,8513351.0,8409622.0,8312383.0,8212645.0,8110460.0,8007530.0,7910152.0,7807705.0,7702750.0,7598309.0,7494807.0,7386572.0
